22000628,0,2020,119,123,1610612756,1610612750
22000629,1,2020,101,93,1610612757,1610612740
22000630,1,2020,116,105,1610612747,1610612766
22000616,1,2020,116,112,1610612765,1610612761
22000617,0,2020,115,124,1610612754,1610612751
22000618,0,2020,105,109,1610612755,1610612749
22000619,0,2020,119,121,1610612764,1610612758
22000620,1,2020,117,110,1610612739,1610612738
22000621,0,2020,99,106,1610612741,1610612759
22000622,0,2020,94,108,1610612745,1610612744
22000623,1,2020,89,85,1610612763,1610612748
22000624,1,2020,129,104,1610612743,1610612766
22000625,1,2020,105,89,1610612742,1610612746
22000609,0,2020,109,117,1610612738,1610612762
22000610,1,2020,113,98,1610612748,1610612739
22000611,1,2020,99,96,1610612755,1610612752
22000612,1,2020,123,102,1610612741,1610612760
22000613,0,2020,107,119,1610612745,1610612737
22000614,1,2020,125,124,1610612757,1610612740
22000615,1,2020,137,121,1610612747,1610612750
22000602,1,2020,122,116,1610612766,1610612758
22000603,0,2020,122,133,1610612764,1610612749
22000428,0,2020,99,109,1610612765,1610612759
22000604,1,2020,117,112,1610612751,1610612752
22000605,0,2020,99,109,1610612742,1610612746
22000606,1,2020,121,106,1610612743,1610612754
22000607,1,2020,122,99,1610612756,1610612763
22000608,0,2020,97,128,1610612744,1610612747
22000593,1,2020,128,122,1610612760,1610612763
22000594,1,2020,131,119,1610612744,1610612762
22000595,1,2020,134,99,1610612755,1610612759
22000596,0,2020,97,102,1610612753,1610612748
22000597,1,2020,100,82,1610612737,1610612739
22000598,0,2020,107,134,1610612745,1610612738
22000599,1,2020,114,112,1610612750,1610612757
22000600,1,2020,118,95,1610612741,1610612761
22000601,1,2020,135,115,1610612740,1610612746
22000586,0,2020,97,119,1610612760,1610612752
22000587,1,2020,100,95,1610612751,1610612765
22000588,1,2020,114,104,1610612766,1610612761
22000589,0,2020,119,125,1610612764,1610612749
22000590,1,2020,121,106,1610612737,1610612758
22000591,0,2020,121,125,1610612750,1610612757
22000194,0,2020,111,122,1610612756,1610612754
22000592,0,2020,103,116,1610612743,1610612742
22000579,0,2020,101,127,1610612764,1610612755
22000580,0,2020,102,103,1610612763,1610612743
22000581,1,2020,116,82,1610612740,1610612739
22000582,0,2020,90,101,1610612741,1610612748
22000583,1,2020,104,77,1610612759,1610612753
22000584,1,2020,114,99,1610612762,1610612745
22000585,1,2020,105,100,1610612747,1610612754
22000568,1,2020,105,102,1610612766,1610612765
22000569,1,2020,121,109,1610612751,1610612738
22000570,0,2020,120,121,1610612761,1610612737
22000571,1,2020,111,103,1610612748,1610612753
22000572,0,2020,105,127,1610612741,1610612755
22000573,1,2020,134,101,1610612749,1610612752
22000574,0,2020,105,135,1610612740,1610612750
22000575,1,2020,116,108,1610612760,1610612742
22000576,1,2020,130,104,1610612746,1610612744
22000577,0,2020,121,127,1610612757,1610612756
22000578,1,2020,125,105,1610612758,1610612745
22000566,1,2020,127,112,1610612763,1610612764
22000567,1,2020,115,104,1610612742,1610612759
22000552,1,2020,132,125,1610612738,1610612761
22000554,1,2020,119,117,1610612764,1610612746
22000565,1,2020,114,104,1610612752,1610612765
22000553,0,2020,103,113,1610612754,1610612743
22000555,0,2020,111,112,1610612763,1610612749
22000557,0,2020,93,103,1610612740,1610612748
22000556,0,2020,102,107,1610612759,1610612760
22000185,1,2020,120,98,1610612756,1610612744
22000558,1,2020,123,119,1610612757,1610612758
22000539,0,2020,105,129,1610612761,1610612765
22000543,0,2020,111,114,1610612739,1610612754
22000545,1,2020,131,123,1610612755,1610612762
